company_name,faq_pairs
KGM,"{'내차의 보증 수리 항목 및 보증기간이 궁금해요.': '보증기간은 차량 등록 일자가 아닌 차량이 출고된 날부터 적용되며, 만료일은 기간에서 익일(+1일)을 포함하여 적용됩니다. 예) 일반부품 보증기간이 3년/6만km이며 2025.3.23일 출고 차량일 경우 2028.3.23일이 보증기간 만료일입니다. 단, 기간이나 주행거리 중 먼저 도래한 것을 보증기간 만료로 간주하며, 만료일이 주말이나 공휴일인 경우 그날을 제외한, 도래하는 평일에 만료되는 점 참고 바랍니다. ※ 내차 보증기간 확인하기 https://www.kg-mobility.com/sr/kgm-service/service-program?menu=Repair'}"
KGM,"{'내비게이션 업그레이드 방법이 궁금해요.': '현재 양산되고 있는 KG모빌리티에 적용된 내비게이션은 지니 맵이 적용된 내비게이션과 아이나비 맵이 적용된 내비게이션 두 종류가 있습니다. 이중 커넥티드 카 서비스 적용되는 KGM 링크(구.인포콘) 전용 내비게이션의 경우, 아이나비 맵이 적용되어 있으며, SD카드 내부에 차량 정보가 저장되어 있는데, SD카드가 미적용된 내비게이션이라도 USB 이용하여 차량 정보를 저장할 수 있기 때문에 시리얼 번호를 제공해 드리지 않습니다. 그리고 지니 맵 내비게이션 역시, 2020.10월 이후 회원 가입이나 시리얼번호를 등록하지 않아도 맵 업데이트를 진행할 수 있도록 변경되었기 때문에, 현재는 별도로 시리얼 번호를 제공해 드리고 있지 않습니다. ☞ PC : KGM 홈페이지(kg-mobility.com/) → 고객 서비스 → 차량 운영 지원 → S/W 업데이트 → 아이나비 / GINI 중 차량에 적용된 맵 확인 후 [내비게이션 맵 업데이트 ＞] 버튼 클릭 ※ 커넥티드 카 서비스 적용된 아이나비 맵 내비게이션 참고 동영상 ⑴ 9인치 내비게이션 참고 동영상 바로가기 ⑵ 12.3인치 내비게이션 참고 동영상 바로가기 ⑶ 하이퍼바이저 내비게이션 참고 동영상 바로가기 ※ 지니 맵 적용 내비게이션 참고 동영상 바로가기 ▷ 지니 맵 업데이트 시 차종 참고 바로가기'}"
KGM,"{'KG모빌리티 순정 내비게이션 업데이트를 인터넷에서 할 수 있나요?': '현재 양산되는 차량에 적용된 순정 내비게이션의 경우, 인터넷을 통해 맵 정보나 안전운행 정보를 무료로 업데이트하실 수 있습니다. 순정 내비게이션에는 지니 맵 또는 아이나비 맵이 적용되어 있으며, 맵 종류에 따른 업데이트 사이트는 저희 홈페이지 통해서도 확인해 볼 수 있습니다. (맵 업체마다 다운로드용 프로그램을 PC에 설치해야 합니다) ☞ PC : KGM 홈페이지(kg-mobility.com) → 고객 서비스 → 차량 운영 지원 → S/W 업데이트 KGM 순정 내비게이션이 아닌 경우, 내비게이션을 장착하신 업체나 내비게이션 맵 업체로 문의해 주시기 바랍니다. ※ 지니 맵의 경우 2020.10월부터 회원가입 및 시리얼번호 등록하지 않아도 업데이트 가능합니다. ※ 아이나비 맵 인포콘 내비게이션의 경우 인포콘 서비스에 가입 후 목적지 설정하면 운행 경로를 따라 인포콘 통신 이용하여 실시간 맵 업데이트됩니다. 인포콘 서비스 가입 여부와 무관하게 아이나비 홈페이지에 회원가입 후 맵 및 소프트웨어 업데이트 가능합니다.'}"
KGM,"{'리콜 대상 여부를 확인할 수 있나요?': '자동차 리콜 센터 홈페이지 통해 운행하시는 차량의 차량번호를 이용하여 진행되었던 리콜이나 현재 진행 중인 리콜 사항을 확인하실 수 있습니다. ☞ 자동차 리콜 센터 홈페이지 : https://car.go.kr/home/main.do 또는 ☞ PC : KGM 홈페이지(kg-mobility.com) 로그인 → 마이페이지 → 하단의 리콜 알림 ☞ 모바일 : KGM 홈페이지(kg-mobility.com) 로그인 → 이름 클릭하여 마이페이지 → 화면 아래 → 리콜 알림 ※ 홈페이지 메뉴에서는 리콜 대상 차량이더라도, 이미 서비스 네트워크 통해 조치된 경우, 알림이 표시되지 않습니다.'}"
KGM,"{'서비스 네트워크의 차이점이 무엇인가요? (서비스센터, 서비스프라자)': 'KGM의 서비스 네트워크의 종류는 다음과 같습니다. * 광역서비스센터 : 본사에서 직영으로 운영하는 1급 정비소로, 경기 군포시 당정동과 대전 대덕구 상서동(신탄진) 두 곳에 위치하고 있습니다. * 서비스센터 : 1급 정비소(자동차종합정비업체)로, 엔진이나 변속기 등의 주요 부품이나 보험 수리, 판금, 도장 등에 대한 수리가 가능합니다. * 서비스프라자 : 3급 정비소로 간단한 경정비가 가능합니다. ☞ PC : KGM 홈페이지(kg-mobility.com/) → 고객 서비스 → 서비스 네트워크 → 정비 네트워크 조회·예약 → 위치 확인 허용 → 지역 입력 후 돋보기 누르기 ☞ 모바일 : 홈페이지(kg-mobility.com) - 오른쪽 상단의 3줄 전체메뉴 → 고객 서비스 → 서비스 네트워크 → 정비 네트워크 조회·예약 → 위치 확인 허용 → 지역 입력 후 돋보기 누르기 * 지정공장 : 당사 차량뿐 아니라 타사 차량도 수리하는 1급 정비업체로, 공주시 공주종합모터스(☎ 041-857-6286), 전북 정읍시 대성자동차공업사(☎ 063-537-7476) 두 곳이 운영되고 있습니다.'}"
KGM,"{'2열 주차(이중 주차)하고 싶어요.': '※ 2열 주차(이중 주차) 시 차량이 움직여 사고가 발생될 수 있습니다. ※ 반드시 경사가 없는 평지에서 사용하시고, 바퀴에 고임목을 설치해 주시기 바랍니다. ▶ EPB 적용 차량 1. 시동 걸린 상태에서 AUTO HOLD(오토홀드) 해제 2. P 상태에서 시동 끄기 3. 차종에 따라 P릴리즈 버튼을 누르는 등 기어레버가 N으로 이동되도록 조작해 주십시오. ① 올 뉴 렉스턴 (20.11월~), 렉스턴 뉴 아레나 (23.05월~25.09월), 코란도 이모션(22.03월~) : P 릴리즈 버튼 누르기 ② G4 렉스턴 : 기어레버 단수 표시부 M↔D 아래의 오목하게 패인 곳에 스마트키 비상키(쇠키) 넣은 후 기어레버 N으로 이동 ③ 토레스, 코란도(19.03월~) : 기어레버 앞쪽의 선택레버 해제 버튼(시프트 릴리즈 버튼) 누른 상태에서 기어레버의 노브 버튼 누르면서 N으로 이동 ④ 더 뉴 토레스 (2024. 5월~), 액티언(24.08월~), 렉스턴 뉴 아레나(25.10월~) : 시동 끄고 30초 이내에 브레이크 페달을 밟으면서 N(전면유리 방향)으로 3초간 밀기 ⑤ 토레스 EVX, 코란도 EV (24.06월~), 무쏘 EV, 토레스 하이브리드, 액티언 하이브리드 : 브레이크 페달 밟지 않고 시동 스위치 2회 눌러 시동버튼에 적색 ON 점등 → 브레이크 페달 밟고 N(전면유리 방향)으로 짧게 밀기 → 계기판에서 N으로 이동 메시지 확인 후 다시 시동 끄기 ※ 이중 주차 상태에서 도어를 열었거나 인포콘 앱 이용하여 공조 장치나 전기 장치가 작동되면 P단으로 변경되므로, 위 단계를 다시 진행해 주셔야 합니다. ▶ EPB 미적용 차량 1. P에서 시동 끄기 2. 차종에 따라 기어레버가 N으로 이동되도록 조작해 주십시오. ① 코란도/티볼리/티볼리 에어 : 기어레버 앞쪽의 선택레버 해제 버튼(시프트 릴리즈 버튼) 누르면서 기어레버의 노브버튼 누르면서 N으로 이동 ② G4 렉스턴/렉스턴 스포츠(칸), 쿨멘 포함/무쏘스포츠(칸) : 기어레버 단수 표시부 M↔D 아래의 오목한 곳에 스마트키 비상키(쇠키) 넣은 후 기어레버 N으로 이동 ※ 참고 페이지 바로가기 클릭'}"
KGM,"{'차종별 소모품 교체 주기 및 비용이 궁금합니다.': ""※소모품 교체 가격 조회 소모성 부품(오일류 및 주요 소모품 등)은 여러 가지 상황을 고려하여 변동될 수 있습니다. 가격이 상승한다면 홈페이지를 통해 확인하실 수 있으니 참고해 주시기 바랍니다. ☞ 모바일 : KGM 홈페이지(kg-mobility.com) → 오른쪽 상단의 3줄 전체메뉴 → KGM 서비스 → 서비스 프로그램 → 서비스 프로그램 글씨 옆 ∨ 터치 → 오픈 프라이스 터치 → 화면 아래 [소모품 가격 확인하기 ＞] 버튼 터치 ☞ PC : KGM 홈페이지(kg-mobility.com) → 고객 서비스 → KGM 서비스 → 서비스 프로그램 → 서비스 프로그램 글씨 옆 ∨ 클릭 → 오픈 프라이스 클릭 → 화면 아래 [소모품 가격 확인하기 ＞] 버튼 클릭 ※소모품 교체 주기 차종별 소모품 교체 주기는 취급설명서 '정기 점검 및 관리' 항목에서 확인하실 수 있습니다. *차종별 PDF 취급설명서 링크 https://www.kg-mobility.com/sr/update-download/download-center/instruction-manual""}"
KGM,"{'KGM LINK(구. 인포콘/INFOCONN) 서비스가 무엇인가요?': 'KGM LINK(KGM 링크)는 KG모빌리티가 제공하는 커넥티드 카 서비스 브랜드이며, 2020년 인포콘(INFOCONN)이라는 명칭으로 서비스를 시작 후, 향상된 서비스를 제공하며 2025. 3월 KGM LINK로 명칭을 변경하였습니다. 원격 시동, 원격 공조 제어, 전기차 전용 배터리 충전 등의 원격 기능, 주차 위치 찾기 등의 편의 기능, 차량 상태 확인, 월간 리포트 등의 차량 관리 서비스 등을 제공하고 있습니다. 특히 에어백 전개 시 등 위급 상황에서 KGM LINK 상담센터 통해 긴급 구조 및 사고 처리를 위한 적절한 조치를 받으실 수 있도록 도와드리고 있습니다. 이러한 KGM LINK 서비스에 대해 가입 및 사용 방법 등 자세한 사항은 KGM LINK 홈페이지 또는 KGM LINK 상담센터 통해 확인하실 수 있습니다. ☞ KGM LINK 서비스 홈페이지 : https://kgmlink.kg-mobility.com/ ☞ KGM LINK 상담센터 ☎ 1522 - 8877 또는 080-500-5582/ 내선번호 3번 ※ KGM 블로그 참고 : 커넥티드-카 바로가기 및 인포콘 바로가기'}"
KGM,"{'정비 네트워크 조회 및 예약 방법': '정비 예약은, 방문하실 서비스 네트워크로 전화 예약하시거나, 홈페이지에 차량 등록 후 정비 예약을 하실 수 있습니다. ☞ PC : KGM 홈페이지(kg-mobility.com) → 고객 서비스 → 서비스 네트워크 → 정비 네트워크 조회·예약 → 위치 확인 허용 → 지역 입력 후 돋보기 누르기 ☞ 모바일 : 홈페이지(kg-mobility.com) - 전체메뉴 (오른쪽 상단의 3줄 ) → 고객 서비스 → 서비스 네트워크 → 정비 네트워크 조회·예약 → 위치 확인 허용 → 지역 입력 후 돋보기 누르기 ※ 단순 소모품 교환 이외에 차량 정비는 다소 시간이 소요되므로 가급적 해당 서비스 네트워크로 전화 문의 및 예약을 부탁드립니다. ※ 정비 네트워크 조회·예약 링크 https://www.kg-mobility.com/sr/service-network/search-reservation'}"
KGM,"{'교환 받은 부품의 재보증 기간은 어떻게 되나요?': '수리한 동일 부품에 이상 현상이 발생하는 경우 자동차관리법에 의거하여 수리일로부터 최대 90일의 재보증 기간이 적용됩니다. 다만 KGM에서는 수리일로부터 1년 이내 2만km까지 재보증 기간을 적용해 드리고 있습니다. ※ 자동차관리법 134조 2항. 점검ㆍ정비의 잘못으로 인하여 다음 각 목의 구분에 따른 기간에 발생하는 고장 등에 대한 무상점검ㆍ정비 가. 차령 1년 미만 또는 주행거리 2만km 이내의 자동차 : 점검ㆍ정비일부터 90일 이내 나. 차령 3년 미만 또는 주행거리 6만km 이내의 자동차 : 점검ㆍ정비일부터 60일 이내 다. 차령 3년 이상 또는 주행거리 6만km 이상의 자동차 : 점검ㆍ정비일부터 30일 이내 ※ 보험 수리, 소모품(예. 에어컨 필터), 오일류(예. 엔진오일), 휠얼라이먼트는 재보증제외 되는 점 참고해 주시기 바랍니다.'}"
KGM,"{'토레스 차량 블루투스 통화할 때 볼륨을 높였는데, 재통화할 때 다시 줄어들어 들어요. 점검받아야 하나요?': '토레스 차량의 기본으로 정해진 볼륨 크기는 10으로 되어 있습니다. 그렇기에 블루투스 통화하실 때 볼륨을 10보다 크거나 작게 조절했어도 통화 종료 후 재통화할때는 기본값인 10으로 돌아가고, 이는 정상적인 현상입니다.'}"
KGM,"{'서비스 네트워크마다 정비 비용이 상이할 수 있나요?': 'KG모빌리티 본사에서는 표준 공임비를 제시하고 있으며, 각 서비스 네트워크마다 수리 시 이를 참고하여 실제 정비 비용을 청구하고 있습니다. 표준 공임이란 : 해당 작업을 3회 정도 해 본 작업자가 차량을 리프트에 올리고 차량 문제점을 확인하여, 필요한 부품을 가져와서 정비한 후, 정비 유효성(시운전 포함)을 검증하는 시간 등을 모두 합산하여 책정하고 있습니다. 다만 당사의 모든 서비스 네트워크에서 동일한 정비 비용을 받을 경우 공정거래위원회에서 담합으로 판단할 수 있습니다. 이에 각 서비스 네트워크에서는 표준 공임을 토대로 작업의 난이도와 실제 작업시간 등에 따라 고객님께 안내해 드린 후 공임비용을 가감하여 청구할 수 있으니 참고하시기 바랍니다.'}"
KGM,"{'스마트 키를 분실했어요.': '스마트 키를 한 개만 분실했을 경우에는, 부품상담실(☎ 080-500-5582 / 2번 연결) 통해 사양에 맞는 스마트키와 보조키(스마트키 내부의 쇠키)의 품번을 확인해야 합니다. 그 후 가까운 부품대리점 또는 1급 정비사업소의 자재과 통해 구매하시고, 보조키의 경우 외부 열쇠업체 통해 기존 스마트키의 보조키를 복제해 주십시오. 그리고 차량과 기존에 사용하시던 스마트키, 새로 구매하신 스마트키를 모두 가지고 당사 서비스 네트워크에 방문하여 이모빌라이저 암호를 동일하게 재코딩 받아주시면 됩니다. (별도 코딩 비용 발생) 만약 스마트키를 모두 분실하신 경우라면, 당사 긴급출동 상황실(☎ 080-500-5582 / 1번 연결)로 문의해 주시기 바랍니다.'}"
